Timestamp (ns);Aggregated CPU Load (%);GPU Busy (%);
3972055377788.000000;16.468145;19.674127;
3972118662268.000000;17.127737;19.750778;
3972181322620.000000;21.153187;19.080050;
3972243703676.000000;20.438583;20.408640;
3972305389436.000000;12.377474;21.011167;
3972368099196.000000;11.526650;19.654243;
3972430331260.000000;9.260771;18.775279;
3972493196412.000000;15.625393;19.835932;
3972556215932.000000;15.425416;20.867289;
3972618401916.000000;12.988335;19.856242;
3972681444988.000000;15.028134;18.675026;
3972743342716.000000;13.459326;19.714191;
3972806623612.000000;13.450243;20.761451;
3972869211772.000000;10.810867;19.668938;
3972933142140.000000;20.201875;18.977399;
3972997141628.000000;30.656686;18.383411;
3973060726396.000000;21.988638;21.030390;
3973123693436.000000;13.334956;21.497673;
3973186112124.000000;12.836527;19.705846;
3973247709308.000000;16.891251;20.033610;
3973309973372.000000;24.222519;20.083875;
3973373632636.000000;23.218507;19.864360;
3973436604028.000000;14.338405;19.743695;
3973499605372.000000;18.849993;18.450032;
3973562615420.000000;21.936669;20.141210;
3973623925628.000000;17.215326;21.620610;
3973686839420.000000;13.120738;19.450977;
3973749087100.000000;13.469313;19.964171;
3973810664060.000000;21.144032;20.416318;
3973872737660.000000;17.647684;19.724822;
3973936142204.000000;10.224469;18.906500;
3973998425212.000000;8.430247;19.006336;
3974061113724.000000;8.690343;18.079704;
3974123680636.000000;12.449097;18.205933;
3974186989180.000000;17.616107;18.912034;
3974250911100.000000;19.687227;20.100141;
3974313908860.000000;15.342919;21.093742;
3974376880508.000000;16.027517;19.628237;
3974440180092.000000;18.844506;19.855078;
3974503513980.000000;14.691414;19.034693;
3974566758524.000000;19.089512;20.281428;
3974628771452.000000;18.226963;21.133130;
3974692257916.000000;11.589428;19.690518;
3974755774076.000000;16.031604;18.786764;
3974818406012.000000;13.902341;20.188495;
3974880557180.000000;18.750108;21.171609;
3974944248700.000000;22.753148;19.556555;
3975006515068.000000;15.431879;18.679414;
3975069096316.000000;15.404891;20.230772;
3975131253884.000000;12.744899;21.350502;
3975193003388.000000;14.801314;20.006334;
3975255208828.000000;24.629527;18.125605;
3975318179964.000000;21.716825;20.314117;
3975381415548.000000;18.705191;21.941209;
3975442660988.000000;18.989885;19.251765;
3975505542524.000000;14.317627;19.883535;
3975567825276.000000;15.991767;20.308556;
3975631101308.000000;15.431050;18.341139;
3975692936828.000000;19.902863;19.576878;
3975755615356.000000;17.051746;21.983536;
3975817041788.000000;6.801445;20.758274;
3975878262908.000000;14.192711;19.291749;
3975941426300.000000;22.326070;19.287456;
3976003750012.000000;16.034389;21.395211;
3976066314364.000000;11.295173;21.335473;
3976129034364.000000;13.628034;19.556542;
3976192613500.000000;11.092782;18.310102;
3976256368508.000000;14.494893;20.193897;
3976318225788.000000;15.065745;22.118535;
3976380239484.000000;14.029855;20.348176;
3976443284860.000000;19.623446;18.548282;
3976505484924.000000;17.855409;20.674193;
3976569164924.000000;11.670151;21.852541;
3976631044988.000000;14.610063;19.506957;
3976676910716.000000;17.895040;20.632979;
3976738999676.000000;14.605195;22.039724;
3976801988732.000000;19.016235;22.472199;
3976863965052.000000;22.502740;21.854052;
3976926494588.000000;14.186952;23.414780;
3976987390844.000000;14.988353;23.348922;
3977050375036.000000;15.935594;19.853648;
3977111742332.000000;13.731259;20.226499;
3977174925436.000000;14.436014;20.638605;
3977237540220.000000;11.908653;19.909635;
3977300851836.000000;16.460196;19.566999;
3977362345596.000000;15.568869;20.109308;
3977424311420.000000;20.048376;20.826058;
3977485311356.000000;25.957291;20.027167;
3977548284284.000000;22.224994;18.168754;
3977643326588.000000;19.761597;19.850934;
3977674301820.000000;21.488343;21.323478;
3977736642940.000000;24.013864;19.869045;
3977798387836.000000;20.965792;18.625591;
3977860600956.000000;19.588760;20.303206;
3977922719868.000000;23.123310;21.619507;
3977985635964.000000;27.891622;19.262925;
3978048149372.000000;22.030792;18.867548;
3978110593916.000000;24.815493;20.561645;
3978172362876.000000;33.319170;20.947067;
3978235226492.000000;24.007213;18.805716;
3978296801148.000000;23.235053;20.310228;
3978360103292.000000;22.109805;21.547582;
3978423114876.000000;22.131303;20.092029;
3978485165436.000000;24.201318;19.617495;
3978548036220.000000;15.875755;21.715486;
3978610296188.000000;17.355593;23.834646;
3978672393340.000000;17.289271;22.916874;
3978735284348.000000;21.559449;21.217904;
3978796281468.000000;29.296662;20.232004;
3978858313084.000000;29.178309;19.942133;
3978920914300.000000;26.834267;18.700242;
3978984299900.000000;21.833484;20.386010;
3979046840444.000000;21.628727;21.174321;
3979110841212.000000;21.967530;19.408556;
3979173707388.000000;22.556604;19.529064;
3979237410684.000000;20.953729;18.247913;
3979299944828.000000;22.082785;20.346987;
3979362439804.000000;24.024293;21.594596;
3979425712508.000000;19.998409;19.445542;
3979487531900.000000;19.812833;19.617206;
3979549729660.000000;19.875589;19.809705;
3979613728380.000000;32.500460;20.133313;
3979707699836.000000;46.343320;20.649969;
3979739701372.000000;72.458387;23.619533;
3979801698684.000000;72.553662;28.914052;
3979864723324.000000;45.558702;27.192243;
3979928700796.000000;43.630180;24.321792;
3980005702012.000000;52.510335;23.966284;
3980036700284.000000;60.053996;24.167468;
3980114725500.000000;53.933237;24.200988;
3980175729276.000000;32.569212;20.801437;
3980238084476.000000;17.558507;21.047157;
3980299543676.000000;18.491210;21.598517;
3980362715772.000000;31.890217;20.416778;
3980425717372.000000;30.901819;18.256528;
3980520684924.000000;37.840149;20.237126;
3980581687420.000000;67.359208;22.075417;
3980613685372.000000;54.848418;24.001291;
3980690725500.000000;29.483488;22.961546;
3980752687228.000000;31.916099;23.025396;
3980815685244.000000;33.426017;26.268043;
3980878060412.000000;24.500459;22.029171;
3980941987708.000000;30.598477;18.780163;
3981004955516.000000;45.253549;25.429010;
3981066956668.000000;45.643031;28.199028;
3981127980412.000000;28.135450;21.045116;
3981189820796.000000;21.418075;19.250307;
3981252393852.000000;29.920764;21.358876;
3981313006716.000000;24.860378;21.421160;
3981375710588.000000;28.557481;19.128438;
3981437319292.000000;33.043775;20.691766;
3981499749244.000000;26.544668;21.905725;
3981562754172.000000;25.292557;19.613088;
3981625738108.000000;21.862218;21.084727;
3981686260860.000000;24.256094;22.059294;
3981748803708.000000;22.217162;20.680862;
3981795088252.000000;12.217459;21.301593;
3981857299324.000000;8.901609;22.536734;
3981919359356.000000;17.723886;23.065921;
3981981426044.000000;22.889877;21.600331;
3982043607676.000000;27.089321;21.796586;
3982106611580.000000;32.628896;21.620786;
3982167583356.000000;32.458707;20.218621;
3982229751420.000000;28.867831;18.887659;
3982291777916.000000;25.108697;20.846799;
3982353777276.000000;29.147517;22.121373;
3982417749372.000000;27.322817;20.131355;
3982478762876.000000;14.961400;20.462926;
3982541970044.000000;23.409513;24.347306;
3982604999036.000000;35.651998;25.699208;
3982698386300.000000;23.287211;20.855078;
3982730154876.000000;24.865974;20.678749;
3982823031676.000000;28.638853;23.417826;
3982854534268.000000;30.163029;18.306704;
3982918564988.000000;36.143025;14.465814;
3982981957500.000000;33.443685;19.885149;
3983043987836.000000;27.700322;22.471010;
3983107331964.000000;17.147798;20.979977;
3983170233212.000000;12.835849;16.684500;
3983232038780.000000;15.513597;17.016841;
3983293737084.000000;20.413643;21.536017;
3983355521916.000000;21.356852;21.152271;
3983418166140.000000;17.430723;20.269655;
3983478425724.000000;20.609785;17.867875;
3983539821692.000000;27.430148;19.342892;
3983602845308.000000;25.484579;21.031153;
3983665347708.000000;22.143362;21.443790;
3983728087164.000000;22.559100;22.030345;
3983790763900.000000;16.891101;20.396864;
3983852102524.000000;16.877965;20.141700;
3983913524092.000000;16.602263;20.462832;
3983974817660.000000;14.887365;21.162042;
3984068090492.000000;18.436282;19.235313;
3984098983036.000000;29.012734;21.505210;
3984159312764.000000;32.386516;23.121939;
3984252767100.000000;23.561591;18.614499;
3984284392060.000000;16.061128;21.628615;
3984345136764.000000;16.960102;23.552008;
3984408509564.000000;26.392937;20.624824;
3984472530556.000000;25.674311;19.695066;
3984535796092.000000;22.128966;21.694865;
3984599949180.000000;16.968588;22.557476;
3984661844092.000000;9.846473;20.843876;
3984723420028.000000;13.436486;18.914584;
3984785320828.000000;13.912918;21.167130;
3984847712892.000000;9.422919;22.928527;
3984910011004.000000;11.404289;19.778105;
3984972387196.000000;17.155142;22.145770;
3985035136892.000000;16.061423;23.400691;
3985097386620.000000;10.965698;21.896010;
3985159995516.000000;14.626125;21.463322;
3985221693820.000000;15.977877;22.713057;
3985284575100.000000;20.155122;22.783642;
3985347309692.000000;17.565614;21.248880;
3985408721276.000000;11.973320;19.549728;
3985469939324.000000;11.399535;20.346715;
3985532537724.000000;7.422268;22.417545;
3985593674620.000000;6.800178;20.000753;
3985655399036.000000;6.399395;20.955831;
3985716524668.000000;9.853127;21.290165;
3985779614588.000000;23.679566;20.469039;
3985841356412.000000;28.181566;21.512886;
3985902928508.000000;27.260666;21.024367;
3985965884028.000000;31.808573;20.695656;
3986027059580.000000;18.568555;18.198716;
3986089280124.000000;10.734464;20.279262;
3986149704316.000000;14.058667;22.668549;
3986212610172.000000;27.941502;20.655084;
3986274850684.000000;24.488237;21.551333;
3986337193596.000000;11.698354;21.225905;
3986398123900.000000;16.176770;19.605195;
3986460951932.000000;14.647420;21.538968;
3986522894204.000000;24.712134;22.196800;
3986584534908.000000;23.059646;20.536605;
3986647823228.000000;21.712373;20.042846;
3986709593980.000000;27.472792;20.341220;
3986772657276.000000;22.086186;19.451630;
3986835580028.000000;18.292959;18.124460;
3986899544700.000000;12.523554;17.632958;
3986961674620.000000;10.415097;18.651048;
3987023860604.000000;11.946274;19.345337;
3987085571196.000000;14.477652;18.400702;
3987148650876.000000;23.082289;16.908145;
3987210861948.000000;25.096015;19.036512;
3987273234812.000000;25.439997;20.328081;
3987334265724.000000;27.636158;17.274809;
3987397263228.000000;19.003841;18.650536;
3987459234172.000000;27.142239;19.765126;
3987522232956.000000;26.513625;18.279504;
3987583893372.000000;10.349624;18.084283;
3987645107580.000000;14.791728;18.414853;
3987708162940.000000;16.899790;18.296560;
3987770484604.000000;13.206783;18.110418;
3987833009532.000000;16.143224;18.512042;
3987897041276.000000;18.362473;18.577260;
3987960037244.000000;18.648481;18.177941;
3988022537340.000000;16.156958;18.211840;
3988099183484.000000;18.294579;18.332955;
3988162220668.000000;27.027947;18.403255;
3988224117372.000000;24.846668;18.458285;
3988285117564.000000;26.261645;17.389718;
3988348143740.000000;28.324376;18.994715;
3988409145980.000000;25.387476;19.996900;
3988472117116.000000;32.126374;18.299805;
3988535092348.000000;34.974485;18.309310;
3988597057916.000000;29.362970;18.777853;
3988658060412.000000;20.218913;18.560894;
3988703623292.000000;27.667450;17.310592;
3988766622844.000000;36.300851;19.197714;
3988827623548.000000;32.622940;19.901853;
3988889624956.000000;23.991758;17.350649;
3988952623996.000000;9.983187;18.382498;
3989014388092.000000;6.413969;19.327373;
3989077280380.000000;9.762393;18.466243;
3989139486076.000000;14.770195;17.367724;
3989201800060.000000;14.861309;18.647018;
3989265326716.000000;13.287782;19.544225;
3989327990396.000000;12.425020;18.208859;
3989389587836.000000;11.308502;16.888671;
3989452379516.000000;12.075073;17.871349;
3989513640828.000000;25.521773;20.709407;
3989576529020.000000;22.949612;19.762777;
3989638932092.000000;5.802069;18.502922;
3989702469756.000000;7.819310;18.482388;
3989765575036.000000;8.311574;18.359217;
3989857581692.000000;7.830385;17.575751;
3989888606332.000000;20.458053;18.740980;
3989951010428.000000;22.911420;19.637034;
3990013444476.000000;11.642576;18.478137;
3990075874684.000000;7.624043;17.451667;
3990137870972.000000;17.491442;18.461529;
3990200870524.000000;25.923758;19.163170;
3990278515836.000000;19.224477;16.972027;
3990340711036.000000;16.866470;18.818547;
3990403490940.000000;16.896436;20.139479;
3990465035644.000000;14.613167;18.626119;
3990525892988.000000;18.509063;17.673547;
3990588825212.000000;24.649416;18.212817;
3990651163772.000000;18.838049;19.000798;
3990710671996.000000;18.513362;18.991748;
3990774702716.000000;23.247453;20.106629;
3990837167228.000000;22.736923;20.104037;
3990897819260.000000;22.375607;17.875089;
3990961332860.000000;15.738595;17.400238;
3991022463356.000000;9.884253;19.012770;
3991083671676.000000;7.652769;20.663110;
3991146463356.000000;12.122434;20.032126;
3991209156732.000000;12.713603;21.146478;
3991271959676.000000;9.172280;21.788573;
3991333455484.000000;18.012881;19.179133;
3991397461884.000000;28.325691;20.286932;
3991458577276.000000;30.922687;22.917619;
3991520599420.000000;28.333074;23.149966;
3991584361084.000000;16.388212;21.739286;
3991647100028.000000;11.804321;19.629126;
3991708121724.000000;21.083377;20.396897;
3991772145788.000000;28.935107;21.359994;
3991833849724.000000;25.647648;20.464263;
3991897848444.000000;25.177234;18.935564;
3991961816188.000000;27.822257;19.025191;
3992021817212.000000;23.592978;19.710618;
3992084817020.000000;24.484198;18.074610;
3992147823484.000000;24.530314;16.859362;
3992211847036.000000;24.843000;18.726035;
3992273415036.000000;19.903735;19.972333;
3992336415100.000000;18.279429;18.066396;
3992400384636.000000;22.970952;17.356083;
3992463415676.000000;18.530582;18.884758;
3992526385276.000000;24.888046;19.835974;
3992587417212.000000;28.201710;18.488036;
3992651384956.000000;25.162419;17.302639;
3992714382204.000000;29.020565;18.714485;
3992777382012.000000;25.906001;19.615902;
3992838926204.000000;22.285808;17.976746;
3992870331516.000000;25.498666;16.460007;
3992947328892.000000;23.272372;18.728807;
3993010358140.000000;19.597729;20.211968;
3993072362876.000000;24.030719;17.560890;
3993135331452.000000;25.403751;18.500803;
3993196531836.000000;18.337016;17.575221;
3993258279036.000000;16.900341;18.945836;
3993320674172.000000;19.121748;18.983619;
3993382033788.000000;21.483659;18.622158;
3993445031548.000000;24.764613;19.971570;
3993507067772.000000;25.974532;17.703826;
3993569034108.000000;35.180002;18.582522;
3993631062396.000000;32.695541;19.223443;
3993694061948.000000;28.393978;18.341840;
3993757064828.000000;31.076038;17.517717;
3993821033084.000000;29.192013;16.688146;
3993884099196.000000;20.446942;19.298955;
3993944988540.000000;15.215003;20.132990;
3994006961020.000000;22.719506;17.172899;
3994070958716.000000;27.155706;18.510103;
3994132957564.000000;27.507304;19.396503;
3994194959228.000000;27.997163;18.032964;
3994259036540.000000;24.721852;17.074008;
3994321995900.000000;23.384014;18.420804;
3994383994492.000000;28.298483;19.530015;
3994444022908.000000;28.716482;18.183747;
3994539415676.000000;25.228164;17.293945;
3994570410108.000000;43.624706;19.568645;
3994633406332.000000;46.422581;20.400803;
3994696409212.000000;25.379540;18.142501;
3994760411772.000000;24.645155;17.277317;
3994823769212.000000;28.882653;18.459968;
3994886764156.000000;28.775092;19.236824;
3994947526780.000000;24.050920;18.113218;
3995009529468.000000;22.206145;17.444274;
3995072357500.000000;24.539184;18.563089;
3995136359292.000000;28.024509;19.116627;
3995230357884.000000;30.367707;17.962688;
3995262360188.000000;20.975361;15.218470;
3995326361212.000000;21.802592;17.662429;
3995387388796.000000;24.218361;23.221677;
3995450423420.000000;19.809093;22.092995;
3995545456508.000000;25.000873;19.919003;
3995577424764.000000;37.609376;20.952905;
3995639680124.000000;29.955714;24.550897;
3995701482364.000000;16.420442;24.262278;
3995764255612.000000;22.260422;21.363350;
3995826392444.000000;18.182814;22.462066;
3995888802428.000000;21.299074;23.966316;
3995950185596.000000;26.336961;22.836955;
3996011669628.000000;26.083633;19.417193;
3996074093436.000000;20.911282;21.584949;
3996134490236.000000;16.702232;21.452382;
3996197562748.000000;22.415976;17.005794;
3996260017020.000000;17.091691;20.722850;
3996320150908.000000;20.360323;21.900142;
3996382392700.000000;23.995729;19.523860;
3996444905340.000000;13.135095;20.356310;
3996506523772.000000;16.679363;20.044793;
3996569132924.000000;23.262520;18.725169;
3996631713660.000000;29.342191;16.767833;
3996692183932.000000;29.335115;18.584170;
3996754010492.000000;14.637857;20.325857;
3996816540028.000000;8.210500;17.520200;
3996880428156.000000;12.962715;18.631057;
3996942779260.000000;14.321413;19.498966;
3997005463420.000000;11.898009;19.383804;
3997066962812.000000;21.295156;21.628762;
3997130054780.000000;31.421790;24.383001;
3997192275580.000000;29.290765;21.748007;
3997255337852.000000;22.869407;18.029792;
3997317636476.000000;13.606662;15.622363;
3997379148924.000000;9.318060;17.225364;
3997441757308.000000;12.589053;18.797005;
3997504830844.000000;17.797310;16.321097;
3997567732092.000000;20.504605;14.974539;
3997631197308.000000;13.468328;17.120385;
3997693019772.000000;12.290107;18.724823;
3997754897532.000000;16.464087;16.650846;
3997818149756.000000;18.206000;16.374690;
3997879965820.000000;19.006073;16.806923;
3997942956156.000000;22.768638;17.162527;
3998004786044.000000;22.950318;16.481266;
3998067884668.000000;18.134167;17.150243;
3998130966908.000000;17.646103;17.405773;
3998193320316.000000;16.607985;16.319045;
3998254661500.000000;15.152316;15.575711;
3998317094524.000000;17.492439;16.574620;
3998379037308.000000;18.161833;17.549532;
3998442847868.000000;17.262195;16.538302;
3998505269628.000000;16.650634;15.139647;
3998566488956.000000;12.059149;17.107478;
3998629318780.000000;26.491294;18.742915;
3998690801020.000000;26.860801;16.715226;
3998751377532.000000;9.944631;17.490107;
3998812185724.000000;9.379277;18.048310;
3998875478908.000000;10.214850;16.964395;
3998954547324.000000;18.824567;16.827134;
3999016663932.000000;26.324622;16.833005;
3999079536764.000000;17.875382;17.087407;
3999141544060.000000;13.757354;16.343356;
3999204293244.000000;12.785619;16.343356;
3999268189308.000000;24.011879;16.343356;
3999329226108.000000;32.686537;10.210259;
3999392108156.000000;18.410401;11.421303;
3999453879676.000000;7.732334;15.267822;
3999516550780.000000;7.966024;14.994212;
3999578957180.000000;14.431498;14.994212;
3999640711292.000000;26.367126;14.994212;
3999703815036.000000;21.908779;14.994212;
3999765962620.000000;9.680145;14.994212;
3999827397756.000000;10.367873;14.994212;
3999889540988.000000;9.813402;14.994212;
3999950714492.000000;15.376035;7.542226;
4000013713276.000000;23.356036;1.083297;
4000077715580.000000;28.244119;2.778527;
4000140084348.000000;21.147044;4.046261;
4000203569276.000000;17.658821;2.636327;
4000264772988.000000;19.936477;1.308146;
4000325190268.000000;16.686318;2.502761;
4000388503676.000000;21.226572;2.669598;
4000450084476.000000;23.252307;2.669598;
4000513018748.000000;11.644130;2.669598;
4000575484540.000000;8.154805;2.669598;
4000639232892.000000;16.134684;2.669598;
4000701402748.000000;11.287257;2.669598;
4000763399548.000000;18.271961;2.669598;
4000827372156.000000;28.023772;2.669598;
4000889400188.000000;14.649190;2.669598;
4000921401468.000000;12.290096;0.950103;
4000999400060.000000;15.924635;0.950103;
4001060585084.000000;10.505540;0.950103;
4001122385532.000000;11.245882;0.950103;
4001184447100.000000;12.949081;0.950103;
4001246112380.000000;7.649727;0.950103;
4001308501628.000000;13.050457;0.636648;
4001372507260.000000;19.441319;3.636045;
4001434069884.000000;11.855485;3.890535;
4001495869564.000000;5.250713;3.890535;
4001557867900.000000;5.590340;3.890535;
4001620822140.000000;14.305316;3.890535;
4001683619196.000000;16.597873;3.890535;
4001745239676.000000;7.787600;3.890535;
4001807526524.000000;4.836449;3.890535;
4001870030716.000000;8.884854;0.602324;
4001933024124.000000;9.722993;0.602324;
4001994337660.000000;12.683528;0.602324;
4002057651836.000000;14.120180;0.602324;
4002119458428.000000;6.758625;0.034736;
4002181517948.000000;5.439359;0.034736;
4002244479612.000000;8.415820;0.034736;
4002306610044.000000;17.925020;0.034736;
4002368690556.000000;17.842865;0.034736;
4002431062908.000000;17.725201;0.038168;
4002493463676.000000;20.099047;0.038168;
4002556591996.000000;16.017460;0.038168;
4002651582076.000000;21.147347;0.038168;
4002682551676.000000;36.955185;0.038168;
4002745554812.000000;36.508661;0.038168;
4002809582204.000000;24.687059;0.038168;
4002872582012.000000;23.404955;0.038168;
4002936582780.000000;18.552959;0.020993;
4003000584828.000000;19.740248;0.020993;
4003063551612.000000;21.786499;0.020993;
4003126551676.000000;20.259388;0.015640;
4003189553532.000000;19.099883;0.015640;
4003252552828.000000;16.316292;0.015640;
4003313985916.000000;10.680406;0.015640;
4003376670076.000000;9.562351;0.015640;
4003454227324.000000;15.092967;0.130460;
4003517696636.000000;12.026940;0.130460;
4003580733820.000000;5.580391;0.130460;
4003641865596.000000;5.838722;0.130460;
4003704003196.000000;12.096401;0.130460;
4003766448508.000000;17.345412;0.130460;
4003828282492.000000;13.748579;0.254534;
4003890533244.000000;8.855270;0.492865;
4003953570428.000000;6.334508;0.539418;
4004016603260.000000;10.360161;0.703068;
4004079708540.000000;13.033819;0.703068;
4004142311548.000000;8.877859;0.703068;
4004204423292.000000;8.410792;0.703068;
4004266412924.000000;21.788988;0.627915;
4004329381756.000000;31.112827;0.627915;
4004391383932.000000;33.463935;0.627915;
4004454417020.000000;42.167319;0.627915;
4004518414716.000000;34.662081;0.069396;
4004582385276.000000;29.197047;0.069396;
4004646382972.000000;36.863037;0.771740;
4004709382780.000000;37.646608;0.675465;
4004771413372.000000;31.948735;0.530893;
4004835414908.000000;29.119056;0.667248;
4004899417724.000000;26.080940;0.667248;
4004962383484.000000;31.752207;1.568175;
4005025383292.000000;31.422169;2.512917;
4005087382652.000000;21.190523;2.268332;
4005151417212.000000;22.997975;2.268332;
4005213412476.000000;19.428493;2.268332;
4005277412732.000000;18.331036;0.867475;
4005339563900.000000;16.367352;1.981176;
4005400921468.000000;11.656155;3.538273;
4005464850556.000000;13.162279;2.701700;
4005526895484.000000;11.809308;2.722732;
4005587688828.000000;9.992938;3.129926;
4005650692476.000000;14.812889;3.124442;
4005714289020.000000;14.687007;2.576075;
4005776958588.000000;14.573820;2.576075;
4005839489404.000000;15.817926;1.492909;
4005903077244.000000;14.912136;1.917883;
4005966172796.000000;13.034650;2.428605;
4006028275068.000000;8.803841;1.696688;
4006091025020.000000;9.546304;1.696688;
4006154236284.000000;7.374969;1.696688;
4006218157436.000000;22.680972;2.626791;
4006282158204.000000;29.685430;2.626791;
4006344286076.000000;10.839059;2.453779;
4006405947260.000000;4.960287;0.635591;
4006468210044.000000;9.379002;0.317606;
4006530429820.000000;9.883980;1.444931;
4006592750204.000000;7.789029;2.697886;
4006655092860.000000;13.078263;5.343303;
4006717518716.000000;15.906688;5.219486;
4006778888060.000000;17.053978;2.306510;
4006842757500.000000;14.170720;1.596986;
4006905341564.000000;9.270377;1.425721;
4006968441212.000000;11.175761;2.035760;
4007030439036.000000;14.547076;2.228573;
4007093423484.000000;16.947666;2.123766;
4007156440188.000000;12.492792;2.123766;
4007219118460.000000;8.892946;1.463965;
4007280892028.000000;17.357213;3.894007;
4007343340924.000000;17.163794;3.894007;
4007405633916.000000;6.568837;3.894007;
4007468834940.000000;11.308742;3.700872;
4007531072892.000000;13.654367;3.700872;
4007593964412.000000;9.968579;3.700872;
4007654758268.000000;11.173856;3.700872;
4007718500220.000000;26.797327;0.214582;
4007779429500.000000;40.288784;0.214582;
4007842528380.000000;23.105270;0.214582;
4007904246908.000000;6.644304;0.214582;
4007965511804.000000;5.653268;0.214582;
4008028381820.000000;12.996261;0.214582;
4008089657212.000000;13.175803;0.214582;
4008150566012.000000;5.677167;0.214582;
4008212336508.000000;6.790599;0.214582;
4008273433212.000000;9.025943;0.214582;
4008336451708.000000;15.156884;0.214582;
4008399451260.000000;20.486115;0.214582;
4008462451068.000000;15.911042;0.214582;
4008524894076.000000;10.754110;0.214582;
4008587444860.000000;8.689776;1.832811;
4008650413948.000000;10.071804;1.832811;
4008711409020.000000;11.892864;0.430909;
4008774408572.000000;12.802326;0.430909;
4008835735676.000000;14.059763;0.430909;
4008896855932.000000;13.696817;0.706158;
4008959828860.000000;14.310715;0.733928;
4009021137020.000000;9.646880;0.733928;
4009084182652.000000;8.560277;0.733928;
4009145319548.000000;15.250275;0.515806;
4009208821628.000000;13.941041;0.456981;
4009269865596.000000;17.498004;0.456981;
4009332225916.000000;16.268973;0.518862;
4009394807932.000000;11.404905;0.790987;
4009457076604.000000;12.992954;0.790987;
4009519016060.000000;10.974369;0.790987;
4009582976892.000000;11.469605;0.660108;
4009644976508.000000;10.850214;0.660108;
4009706096508.000000;14.433953;0.660108;
4009769457020.000000;11.385892;0.234896;
4009831188092.000000;2.976364;0.234896;
4009891965564.000000;5.896228;0.234896;
4009954439548.000000;12.801746;0.276170;
4010017583484.000000;14.894289;0.276170;
4010079479676.000000;17.560188;0.276170;
4010142515836.000000;18.238688;0.276170;
4010204614780.000000;16.347662;0.276170;
4010266093436.000000;14.377803;0.367752;
4010329697404.000000;14.385338;0.367752;
4010391697276.000000;11.099167;0.367752;
4010455196796.000000;3.966448;0.367752;
4010518852988.000000;8.835091;0.367752;
4010580821884.000000;21.645278;0.367752;
4010642753148.000000;18.628527;0.367752;
4010704985724.000000;7.283832;0.095362;
4010767555708.000000;9.491863;0.095362;
4010829729404.000000;26.977545;0.095362;
4010891958652.000000;26.884100;0.095362;
4010955142524.000000;16.379576;0.095362;
4011017506172.000000;12.590842;0.095362;
4011080690300.000000;12.831366;0.095362;
4011142014076.000000;17.032001;0.095362;
4011202953084.000000;15.073505;0.095362;
4011265223036.000000;10.515507;0.095362;
4011326807676.000000;11.435156;0.036502;
4011390616444.000000;19.752149;0.036502;
4011453595516.000000;17.441722;0.036502;
4011515928700.000000;12.775388;0.036502;
4011577655676.000000;11.169871;0.036502;
4011640109692.000000;8.330453;0.036502;
4011702326908.000000;11.102368;0.025506;
4011764766588.000000;19.188134;0.025506;
4011826386556.000000;17.045328;0.025506;
4011888131708.000000;13.539678;0.025506;
4011949801852.000000;11.085805;0.025506;
4012011625340.000000;6.785611;0.025506;
4012074286716.000000;8.347089;0.025506;
4012136507772.000000;10.140448;0.025506;
4012198876028.000000;14.585788;0.025506;
4012262349436.000000;19.707699;0.201618;
4012324967292.000000;17.186681;0.201618;
4012388408700.000000;13.090261;0.201618;
4012451017852.000000;14.605215;0.201618;
4012513155708.000000;11.475850;0.201618;
4012575863420.000000;7.807771;0.201618;
4012638140028.000000;15.353920;0.201618;
4012699564924.000000;18.718567;0.201618;
4012761390204.000000;19.760507;0.037177;
4012823894652.000000;16.501664;0.037177;
4012886677628.000000;15.568520;0.037177;
4012949294204.000000;20.429319;0.037177;
4013011204732.000000;18.024852;0.037177;
4013072269692.000000;14.178642;0.037177;
4013135466620.000000;9.062674;0.037177;
4013198389628.000000;18.835585;0.037177;
4013259888508.000000;30.962971;0.144786;
4013322921340.000000;24.650634;1.262375;
4013385135740.000000;18.871967;2.457687;
4013447604604.000000;15.091304;2.459416;
4013509647484.000000;15.629948;2.303380;
4013572284540.000000;16.149976;2.362378;
4013635001724.000000;15.475545;2.367697;
4013697567100.000000;15.782235;2.336261;
4013760553084.000000;16.143011;2.403782;
4013822965116.000000;19.219054;2.498545;
4013886194556.000000;13.274200;2.468206;
4013949856124.000000;9.027730;2.337635;
4014010495868.000000;11.389009;2.339958;
4014072482428.000000;15.299736;2.385565;
4014134316668.000000;19.016533;2.373904;
4014197196924.000000;16.384849;2.347146;
4014259474556.000000;11.083515;2.297602;
4014322083452.000000;21.010280;2.375432;
4014384226940.000000;28.138812;2.391869;
4014447342972.000000;19.480233;2.886289;
4014508998268.000000;19.476545;2.650478;
4014572185468.000000;20.329662;1.484808;
4014634720124.000000;23.877015;1.059367;
4014697329020.000000;20.838714;1.010234;
4014761215356.000000;17.376525;1.360183;
4014824217468.000000;18.380574;0.888887;
4014887097724.000000;19.988702;0.888887;
4014948433276.000000;22.325091;0.888887;
4015011850364.000000;12.940955;0.888887;
4015073955964.000000;10.173002;0.888887;
4015136183164.000000;15.864835;0.888887;
4015198165884.000000;12.103612;0.888887;
4015259379580.000000;8.256896;0.888887;
4015322139516.000000;6.652799;0.888887;
4015384758652.000000;9.826770;0.888887;
4015447881596.000000;17.784732;0.888887;
4015509544060.000000;14.789447;0.888887;
4015572211324.000000;12.384775;0.888887;
